name,original_image,original_mask,folder,remove_image,inpaint_image,inpaint_mask,inpaint_background,alignment_score,prediction_score,priority
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0031&0_10_frame_6850.jpg,0.5207,0.0005,1012.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0061&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image007743.jpg,0.9279,0.9427,813.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0071&0_3_frame_3200.jpg,0.9144,0.937,1282.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0091&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image000208.jpg,0.3319,0.0017,1551.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0111&0_16_frame_4400.jpg,0.2222,0.1064,1160.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0131&0_2_frame_125.jpg,0.2019,0.0001,1053.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0121&0_10_frame_2700.jpg,0.8309,0.0003,1658.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_3/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041.png,case73_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a5_ayy_image0041&0_16_frame_5550.jpg,0.943,0.9529,1768.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0051&0_10_frame_2375.jpg,0.8711,0.8274,936.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0091&case_M_20181206100003_0U62363120620303_1_003_001-1_Negative_ayy_image000528.jpg,0.8223,0.8642,1243.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0041&0_16_frame_5250.jpg,0.8857,0.9377,1192.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0061&0_14_frame_6575.jpg,0.8225,0.0005,1463.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0101&0_10_frame_450.jpg,0.8631,0.0001,595.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0131&0_13_frame_4550.jpg,0.7831,0.0002,866.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0071&case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image005732.jpg,0.1385,0.0009,409.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0031&0_1_frame_1875.jpg,0.9467,0.8661,739.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0111&0_14_frame_3650.jpg,0.8593,0.6971,1476.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0001&0_16_frame_425.jpg,0.9016,0.9541,957.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0141&case_M_20181109094641_0U62372110931241_1_003_001-1_Negative_ayy_image006855.jpg,0.5934,0.9343,472.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0011&0_16_frame_1800.jpg,0.8829,0.1494,851.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_4/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021.png,case20_4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a4_ayy_image0021&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image010621.jpg,0.9109,0.9669,1202.0
